60.894	0.100	1.000
65.628	0.100	1.000
67.516	0.100	1.000
77.962	0.100	1.000
86.536	0.100	1.000
96.005	0.100	1.000
102.724	0.100	1.000
116.001	0.100	1.000
119.744	0.100	1.000
135.021	0.100	1.000
167.397	0.100	1.000
169.332	0.100	1.000
183.537	0.100	1.000
187.376	0.100	1.000
194.031	0.100	1.000
208.267	0.100	1.000
218.761	0.100	1.000
221.608	0.100	1.000
223.512	0.100	1.000
226.343	0.100	1.000
233.797	0.100	1.000
235.893	0.100	1.000
239.636	0.100	1.000
246.338	0.100	1.000
249.138	0.100	1.000
250.913	0.100	1.000
258.624	0.100	1.000
264.366	0.100	1.000
268.205	0.100	1.000
278.603	0.100	1.000
289.096	0.100	1.000
293.020	0.100	1.000
329.023	0.100	1.000
334.766	0.100	1.000
336.702	0.100	1.000
338.589	0.100	1.000
349.067	0.100	1.000
350.938	0.100	1.000
354.777	0.100	1.000
357.609	0.100	1.000
362.344	0.100	1.000
369.990	0.100	1.000
376.564	0.100	1.000
381.363	0.100	1.000
385.058	0.100	1.000
396.607	0.100	1.000
402.270	0.100	1.000
407.997	0.100	1.000
412.779	0.100	1.000
