22.875	0.450	1.000
24.777	0.450	1.000
27.629	0.450	1.000
32.382	0.450	1.000
45.693	0.450	1.000
117.958	0.450	1.000
128.417	0.450	1.000
167.436	0.450	1.000
175.992	0.450	1.000
177.894	0.450	1.000
191.205	0.450	1.000
206.419	0.450	1.000
218.781	0.450	1.000
226.388	0.450	1.000
232.094	0.450	1.000
233.996	0.450	1.000
244.454	0.450	1.000
249.208	0.450	1.000
264.421	0.450	1.000
272.027	0.450	1.000
287.240	0.450	1.000
291.995	0.450	1.000
326.259	0.450	1.000
331.963	0.450	1.000
352.882	0.450	1.000
367.143	0.450	1.000
376.651	0.450	1.000
383.307	0.450	1.000
420.388	0.450	1.000
