25.718	0.450	1.000
26.669	0.450	1.000
27.619	0.450	1.000
30.471	0.450	1.000
31.421	0.450	1.000
32.371	0.450	1.000
35.223	0.450	1.000
36.173	0.450	1.000
39.975	0.450	1.000
45.677	0.450	1.000
48.528	0.450	1.000
49.478	0.450	1.000
51.379	0.450	1.000
54.231	0.450	1.000
59.933	0.450	1.000
60.883	0.450	1.000
62.784	0.450	1.000
64.685	0.450	1.000
65.635	0.450	1.000
70.387	0.450	1.000
71.338	0.450	1.000
72.288	0.450	1.000
73.239	0.450	1.000
76.090	0.450	1.000
78.941	0.450	1.000
79.891	0.450	1.000
81.792	0.450	1.000
82.743	0.450	1.000
87.495	0.450	1.000
88.445	0.450	1.000
89.395	0.450	1.000
90.346	0.450	1.000
91.296	0.450	1.000
92.247	0.450	1.000
94.147	0.450	1.000
96.048	0.455	1.000
96.999	0.450	1.000
98.899	0.450	1.000
99.850	0.450	1.000
101.751	0.450	1.000
102.701	0.450	1.000
105.552	0.450	1.000
107.453	0.591	1.000
108.404	0.472	1.000
112.205	0.450	1.000
115.056	0.450	1.000
116.007	0.450	1.000
117.908	0.450	1.000
118.858	0.450	1.000
120.759	0.450	1.000
121.709	0.450	1.000
124.560	0.450	1.000
126.461	0.450	1.000
128.362	0.450	1.000
130.263	0.450	1.000
131.213	0.450	1.000
133.114	0.450	1.000
135.015	0.450	1.000
136.915	0.460	1.000
138.816	0.450	1.000
139.767	0.450	1.000
140.717	0.450	1.000
141.667	0.450	1.000
165.470	0.454	1.000
170.223	0.450	1.000
171.173	0.450	1.000
172.123	0.450	1.000
173.074	0.450	1.000
174.024	0.450	1.000
175.925	0.450	1.000
176.875	0.450	1.000
177.826	0.450	1.000
178.776	0.450	1.000
180.677	0.450	1.000
181.627	0.450	1.000
183.528	0.450	1.000
190.181	0.551	1.000
193.032	0.450	1.000
193.982	0.450	1.000
195.883	0.450	1.000
197.784	0.450	1.000
201.586	0.450	1.000
202.536	0.450	1.000
204.437	0.450	1.000
207.288	0.450	1.000
209.189	0.450	1.000
210.139	0.450	1.000
212.040	0.450	1.000
213.941	0.450	1.000
216.792	0.450	1.000
217.743	0.594	1.000
221.544	0.450	1.000
222.494	0.450	1.000
224.395	0.450	1.000
225.346	0.450	1.000
227.247	0.450	1.000
228.197	0.450	1.000
231.048	0.450	1.000
232.949	0.450	1.000
233.899	0.450	1.000
236.750	0.450	1.000
240.552	0.467	1.000
243.403	0.450	1.000
246.254	0.450	1.000
247.205	0.450	1.000
251.006	0.450	1.000
252.907	0.450	1.000
254.808	0.450	1.000
255.758	0.450	1.000
256.709	0.450	1.000
257.659	0.450	1.000
259.560	0.450	1.000
260.510	0.450	1.000
262.411	0.450	1.000
263.361	0.450	1.000
268.114	0.450	1.000
269.064	0.450	1.000
270.015	0.450	1.000
270.965	0.450	1.000
273.816	0.450	1.000
275.717	0.450	1.000
277.618	0.450	1.000
279.519	0.450	1.000
281.419	0.450	1.000
284.271	0.450	1.000
285.221	0.450	1.000
286.171	0.450	1.000
287.122	0.450	1.000
288.072	0.450	1.000
289.023	0.450	1.000
291.874	0.450	1.000
312.825	0.450	1.000
317.577	0.450	1.000
318.528	0.450	1.000
322.329	0.450	1.000
326.131	0.450	1.000
328.982	0.450	1.000
330.883	0.450	1.000
334.685	0.450	1.000
337.536	0.450	1.000
338.486	0.450	1.000
341.337	0.450	1.000
342.288	0.450	1.000
345.139	0.450	1.000
346.089	0.450	1.000
347.990	0.450	1.000
349.891	0.450	1.000
352.742	0.450	1.000
353.693	0.450	1.000
355.593	0.450	1.000
356.544	0.450	1.000
358.445	0.450	1.000
363.197	0.450	1.000
364.147	0.450	1.000
366.048	0.450	1.000
366.998	0.450	1.000
367.949	0.450	1.000
370.800	0.450	1.000
371.750	0.450	1.000
373.651	0.450	1.000
375.552	0.450	1.000
376.502	0.450	1.000
377.453	0.450	1.000
380.304	0.450	1.000
381.254	0.450	1.000
382.205	0.450	1.000
383.155	0.450	1.000
384.105	0.450	1.000
386.006	0.450	1.000
386.957	0.450	1.000
387.907	0.450	1.000
388.857	0.450	1.000
390.758	0.450	1.000
391.709	0.450	1.000
392.659	0.450	1.000
395.510	0.450	1.000
397.411	0.450	1.000
399.312	0.450	1.000
400.262	0.450	1.000
402.163	0.450	1.000
405.014	0.450	1.000
406.915	0.450	1.000
408.816	0.450	1.000
411.667	0.450	1.000
413.568	0.450	1.000
416.419	0.450	1.000
417.369	0.450	1.000
418.320	0.450	1.000
421.171	0.450	1.000
423.072	0.450	1.000
424.022	0.450	1.000
426.873	0.450	1.000
431.625	0.450	1.000
433.526	0.450	1.000
434.476	0.450	1.000
435.427	0.450	1.000
436.377	0.450	1.000
437.328	0.450	1.000
438.278	0.450	1.000
439.228	0.450	1.000
