20.010	0.591	1.000
21.915	0.892	1.000
22.866	0.949	1.000
23.817	0.892	1.000
35.222	0.450	1.000
36.173	0.450	1.000
38.074	0.450	1.000
39.974	0.480	1.000
43.776	0.483	1.000
47.578	0.450	1.000
52.329	0.450	1.000
53.280	0.450	1.000
60.883	0.450	1.000
69.436	0.450	1.000
73.238	0.450	1.000
74.189	0.450	1.000
84.643	0.450	1.000
86.544	0.450	1.000
93.196	0.450	1.000
94.147	0.450	1.000
95.097	0.450	1.000
106.502	0.450	1.000
109.353	0.450	1.000
111.254	0.450	1.000
112.204	0.450	1.000
114.105	0.450	1.000
116.956	0.450	1.000
118.857	0.450	1.000
119.807	0.450	1.000
120.758	0.450	1.000
133.113	0.450	1.000
135.014	0.450	1.000
141.666	0.450	1.000
167.370	0.450	1.000
170.221	0.450	1.000
178.775	0.450	1.000
179.725	0.450	1.000
193.031	0.450	1.000
193.981	0.450	1.000
203.485	0.450	1.000
212.989	0.450	1.000
217.741	0.450	1.000
218.691	0.450	1.000
220.592	0.450	1.000
222.493	0.450	1.000
224.394	0.450	1.000
227.245	0.450	1.000
235.798	0.450	1.000
241.501	0.450	1.000
242.451	0.450	1.000
243.402	0.450	1.000
248.153	0.450	1.000
251.955	0.450	1.000
252.905	0.450	1.000
256.707	0.450	1.000
259.558	0.450	1.000
261.459	0.450	1.000
264.310	0.450	1.000
265.261	0.450	1.000
273.814	0.450	1.000
275.715	0.450	1.000
277.616	0.450	1.000
281.417	0.450	1.000
283.318	0.450	1.000
289.020	0.450	1.000
289.971	0.450	1.000
290.921	0.450	1.000
312.823	0.450	1.000
314.724	0.450	1.000
318.525	0.450	1.000
325.178	0.450	1.000
334.682	0.450	1.000
335.633	0.450	1.000
340.385	0.450	1.000
341.335	0.450	1.000
343.236	0.450	1.000
348.938	0.450	1.000
352.740	0.450	1.000
356.541	0.450	1.000
357.492	0.450	1.000
358.442	0.450	1.000
366.045	0.450	1.000
373.649	0.450	1.000
386.004	0.450	1.000
389.805	0.450	1.000
393.607	0.450	1.000
401.210	0.450	1.000
404.061	0.450	1.000
406.913	0.450	1.000
408.813	0.450	1.000
409.764	0.450	1.000
413.565	0.450	1.000
417.367	0.450	1.000
420.218	0.450	1.000
424.020	0.450	1.000
424.970	0.450	1.000
428.772	0.450	1.000
431.623	0.450	1.000
433.524	0.450	1.000
435.424	0.450	1.000
