20.027	0.450	1.000
42.844	0.450	1.000
69.465	0.450	1.000
85.627	0.450	1.000
91.332	0.450	1.000
97.037	0.450	1.000
113.198	0.450	1.000
116.051	0.450	1.000
120.805	0.450	1.000
126.509	0.450	1.000
130.312	0.450	1.000
138.869	0.450	1.000
140.770	0.450	1.000
141.721	0.450	1.000
144.573	0.450	1.000
174.081	0.450	1.000
175.983	0.450	1.000
181.686	0.450	1.000
198.800	0.450	1.000
202.603	0.450	1.000
212.110	0.450	1.000
222.569	0.450	1.000
224.470	0.450	1.000
233.977	0.450	1.000
236.829	0.450	1.000
237.779	0.450	1.000
238.730	0.450	1.000
247.287	0.450	1.000
258.696	0.450	1.000
266.302	0.450	1.000
271.056	0.450	1.000
277.711	0.450	1.000
290.070	0.450	1.000
313.874	0.450	1.000
314.824	0.450	1.000
315.775	0.450	1.000
316.726	0.450	1.000
317.676	0.450	1.000
318.627	0.450	1.000
345.248	0.450	1.000
352.854	0.450	1.000
354.755	0.450	1.000
355.706	0.450	1.000
375.676	0.450	1.000
381.380	0.450	1.000
385.183	0.450	1.000
386.134	0.450	1.000
387.084	0.450	1.000
389.937	0.450	1.000
390.887	0.450	1.000
392.789	0.450	1.000
393.740	0.450	1.000
395.641	0.450	1.000
418.460	0.450	1.000
425.115	0.450	1.000
430.819	0.450	1.000
