22.877	0.450	1.000
24.778	0.450	1.000
33.333	0.450	1.000
49.495	0.450	1.000
50.446	0.450	1.000
53.298	0.450	1.000
59.002	0.450	1.000
63.756	0.450	1.000
75.164	0.450	1.000
78.016	0.450	1.000
100.834	0.630	1.000
103.686	0.450	1.000
134.109	0.450	1.000
135.060	0.450	1.000
168.371	0.450	1.000
173.124	0.450	1.000
175.025	0.450	1.000
175.976	0.450	1.000
190.237	0.450	1.000
194.040	0.450	1.000
198.794	0.503	1.000
222.562	0.450	1.000
225.415	0.450	1.000
231.119	0.450	1.000
233.020	0.477	1.000
241.577	0.450	1.000
242.528	0.450	1.000
246.330	0.450	1.000
250.133	0.512	1.000
251.084	0.450	1.000
256.788	0.735	1.000
260.591	0.450	1.000
271.049	0.450	1.000
279.606	0.450	1.000
286.261	0.450	1.000
323.375	0.450	1.000
341.438	0.450	1.000
343.340	0.450	1.000
356.650	0.450	1.000
364.256	0.450	1.000
376.615	0.450	1.000
393.728	0.531	1.000
396.580	0.450	1.000
403.235	0.450	1.000
412.743	0.450	1.000
418.447	0.450	1.000
424.152	0.469	1.000
426.053	0.487	1.000
437.462	0.450	1.000
