64.713	0.450	1.000
75.173	0.450	1.000
117.959	0.450	1.000
135.074	0.450	1.000
141.730	0.450	1.000
142.681	0.450	1.000
195.009	0.450	1.000
195.960	0.450	1.000
196.911	0.450	1.000
199.763	0.450	1.000
200.714	0.450	1.000
244.452	0.450	1.000
279.632	0.450	1.000
283.436	0.450	1.000
286.288	0.450	1.000
326.257	0.450	1.000
329.109	0.450	1.000
342.421	0.450	1.000
353.830	0.450	1.000
356.683	0.450	1.000
358.584	0.450	1.000
359.535	0.450	1.000
364.289	0.450	1.000
366.191	0.450	1.000
367.142	0.450	1.000
368.092	0.450	1.000
380.453	0.450	1.000
384.257	0.450	1.000
403.273	0.450	1.000
406.126	0.450	1.000
408.028	0.450	1.000
