20.027	0.450	1.000
20.978	0.450	1.000
31.434	0.450	1.000
61.859	0.450	1.000
77.071	0.450	1.000
87.529	0.450	1.000
89.430	0.450	1.000
136.967	0.450	1.000
165.526	0.450	1.000
186.439	0.450	1.000
196.898	0.450	1.000
209.258	0.450	1.000
210.209	0.450	1.000
213.061	0.450	1.000
228.274	0.450	1.000
233.979	0.450	1.000
247.289	0.450	1.000
249.190	0.450	1.000
251.092	0.450	1.000
258.698	0.450	1.000
261.550	0.450	1.000
264.403	0.450	1.000
267.254	0.450	1.000
275.811	0.450	1.000
330.990	0.450	1.000
339.546	0.450	1.000
347.152	0.450	1.000
354.758	0.450	1.000
356.659	0.450	1.000
357.610	0.450	1.000
362.364	0.450	1.000
369.019	0.450	1.000
393.739	0.450	1.000
402.296	0.450	1.000
404.198	0.450	1.000
411.804	0.450	1.000
426.065	0.450	1.000
