20.976	0.450	1.000
21.927	0.450	1.000
27.630	0.450	1.000
31.433	0.450	1.000
32.384	0.450	1.000
43.792	0.450	1.000
45.694	0.450	1.000
46.645	0.450	1.000
47.595	0.450	1.000
49.497	0.450	1.000
53.300	0.450	1.000
54.251	0.450	1.000
56.153	0.450	1.000
57.103	0.450	1.000
68.514	0.450	1.000
76.120	0.450	1.000
95.138	0.450	1.000
99.892	0.450	1.000
100.843	0.450	1.000
104.646	0.450	1.000
111.302	0.450	1.000
115.105	0.450	1.000
116.056	0.450	1.000
135.073	0.450	1.000
136.024	0.450	1.000
138.876	0.450	1.000
139.827	0.450	1.000
166.485	0.450	1.000
168.386	0.450	1.000
175.992	0.450	1.000
180.746	0.450	1.000
181.697	0.450	1.000
183.598	0.450	1.000
185.500	0.450	1.000
199.762	0.450	1.000
203.565	0.450	1.000
204.516	0.450	1.000
206.417	0.450	1.000
207.368	0.450	1.000
212.122	0.450	1.000
215.925	0.450	1.000
216.876	0.450	1.000
218.777	0.450	1.000
223.532	0.450	1.000
228.285	0.450	1.000
233.990	0.450	1.000
238.745	0.450	1.000
239.695	0.450	1.000
242.548	0.450	1.000
253.957	0.450	1.000
254.908	0.450	1.000
255.858	0.450	1.000
262.513	0.450	1.000
263.464	0.450	1.000
264.414	0.450	1.000
271.069	0.450	1.000
272.020	0.450	1.000
273.921	0.450	1.000
275.823	0.450	1.000
276.774	0.450	1.000
278.676	0.450	1.000
285.331	0.450	1.000
291.036	0.450	1.000
312.940	0.450	1.000
315.792	0.450	1.000
317.694	0.450	1.000
320.545	0.450	1.000
321.496	0.450	1.000
326.249	0.450	1.000
328.151	0.450	1.000
331.954	0.450	1.000
338.610	0.450	1.000
339.561	0.450	1.000
352.872	0.450	1.000
362.380	0.450	1.000
365.232	0.450	1.000
367.134	0.450	1.000
368.085	0.450	1.000
370.937	0.450	1.000
371.888	0.450	1.000
372.839	0.450	1.000
374.740	0.450	1.000
379.494	0.450	1.000
384.248	0.450	1.000
391.856	0.450	1.000
392.806	0.450	1.000
397.561	0.450	1.000
398.511	0.450	1.000
400.413	0.450	1.000
403.265	0.450	1.000
404.216	0.450	1.000
412.772	0.450	1.000
414.674	0.450	1.000
420.378	0.450	1.000
424.181	0.450	1.000
427.034	0.450	1.000
428.936	0.450	1.000
