20.968	0.450	1.000
21.919	0.450	1.000
26.675	0.450	1.000
28.576	0.450	1.000
35.229	0.450	1.000
36.180	0.450	1.000
39.031	0.450	1.000
41.882	0.450	1.000
43.783	0.450	1.000
45.684	0.450	1.000
49.485	0.450	1.000
50.436	0.450	1.000
51.386	0.450	1.000
55.188	0.450	1.000
56.138	0.450	1.000
64.692	0.450	1.000
71.345	0.450	1.000
73.245	0.450	1.000
77.997	0.450	1.000
90.353	0.450	1.000
94.154	0.450	1.000
103.658	0.450	1.000
104.609	0.450	1.000
105.559	0.450	1.000
107.460	0.450	1.000
112.212	0.450	1.000
121.716	0.450	1.000
130.269	0.450	1.000
136.922	0.450	1.000
142.625	0.450	1.000
143.575	0.450	1.000
165.477	0.450	1.000
168.328	0.450	1.000
174.031	0.450	1.000
181.634	0.450	1.000
186.386	0.450	1.000
187.336	0.450	1.000
191.138	0.450	1.000
192.088	0.450	1.000
193.989	0.450	1.000
202.543	0.450	1.000
208.245	0.450	1.000
209.195	0.450	1.000
210.146	0.450	1.000
216.799	0.450	1.000
218.699	0.450	1.000
224.402	0.450	1.000
240.559	0.450	1.000
245.311	0.450	1.000
246.261	0.450	1.000
251.013	0.450	1.000
254.815	0.450	1.000
257.666	0.450	1.000
259.567	0.450	1.000
263.368	0.450	1.000
270.021	0.450	1.000
271.922	0.450	1.000
276.674	0.450	1.000
277.624	0.450	1.000
285.227	0.450	1.000
286.178	0.450	1.000
289.979	0.450	1.000
314.732	0.450	1.000
318.534	0.450	1.000
321.385	0.450	1.000
322.336	0.450	1.000
328.988	0.450	1.000
329.939	0.450	1.000
332.790	0.450	1.000
337.542	0.450	1.000
347.046	0.450	1.000
352.748	0.450	1.000
353.699	0.450	1.000
366.054	0.450	1.000
369.856	0.450	1.000
372.707	0.450	1.000
376.509	0.450	1.000
389.814	0.450	1.000
415.475	0.450	1.000
416.425	0.450	1.000
418.326	0.450	1.000
433.533	0.450	1.000
435.433	0.450	1.000
