20.975	0.455	1.000
23.827	0.450	1.000
24.778	0.450	1.000
25.728	0.450	1.000
26.679	0.450	1.000
27.629	0.450	1.000
29.530	0.450	1.000
31.432	0.450	1.000
33.333	0.450	1.000
34.284	0.450	1.000
36.185	0.450	1.000
37.136	0.450	1.000
38.087	0.450	1.000
39.038	0.450	1.000
40.939	0.450	1.000
42.841	0.450	1.000
44.742	0.450	1.000
47.594	0.450	1.000
53.299	0.450	1.000
59.003	0.467	1.000
59.954	0.652	1.000
62.806	0.450	1.000
65.658	0.450	1.000
67.559	0.450	1.000
68.510	0.526	1.000
69.461	0.450	1.000
70.412	0.450	1.000
73.264	0.667	1.000
75.165	0.450	1.000
77.067	0.450	1.000
80.870	0.450	1.000
81.821	0.450	1.000
82.771	0.450	1.000
84.673	0.450	1.000
85.623	0.450	1.000
87.525	0.451	1.000
89.426	0.450	1.000
91.328	0.450	1.000
92.279	0.672	1.000
93.229	0.825	1.000
96.081	0.450	1.000
97.032	0.450	1.000
98.934	0.450	1.000
100.835	0.450	1.000
101.786	0.450	1.000
102.736	0.450	1.000
103.687	0.450	1.000
104.638	0.450	1.000
105.589	0.542	1.000
108.441	0.490	1.000
109.391	0.547	1.000
116.047	0.514	1.000
119.850	0.450	1.000
120.800	0.479	1.000
121.751	0.648	1.000
124.603	0.531	1.000
128.406	0.472	1.000
129.357	0.944	1.000
131.259	0.450	1.000
132.209	0.450	1.000
133.160	0.533	1.000
134.111	0.846	1.000
137.914	0.466	1.000
138.865	0.450	1.000
141.717	0.450	1.000
142.668	0.450	1.000
144.569	0.481	1.000
167.423	0.453	1.000
168.374	0.450	1.000
171.226	0.450	1.000
174.077	0.450	1.000
175.028	0.450	1.000
177.880	0.450	1.000
178.831	0.450	1.000
181.683	0.450	1.000
183.585	0.450	1.000
185.486	0.482	1.000
187.388	0.450	1.000
191.190	0.450	1.000
193.092	0.450	1.000
194.043	0.450	1.000
198.796	0.450	1.000
201.648	0.450	1.000
202.599	0.450	1.000
203.549	0.450	1.000
204.500	0.776	1.000
206.402	0.450	1.000
207.352	0.450	1.000
208.303	0.460	1.000
213.057	0.601	1.000
214.958	0.450	1.000
216.860	0.701	1.000
219.714	0.487	1.000
220.664	0.752	1.000
224.468	0.450	1.000
225.418	0.450	1.000
227.320	0.450	1.000
228.270	0.450	1.000
230.172	0.450	1.000
233.024	0.450	1.000
233.975	0.450	1.000
234.926	0.450	1.000
236.827	0.713	1.000
240.630	0.462	1.000
243.482	0.450	1.000
244.433	0.450	1.000
246.334	0.772	1.000
248.236	0.450	1.000
253.940	0.700	1.000
255.841	0.450	1.000
262.497	0.450	1.000
263.447	0.450	1.000
264.398	0.450	1.000
265.349	0.553	1.000
267.251	0.459	1.000
272.004	0.450	1.000
274.856	0.450	1.000
275.807	0.450	1.000
276.758	0.450	1.000
281.511	0.450	1.000
282.462	0.716	1.000
286.264	0.450	1.000
291.969	0.450	1.000
316.724	0.478	1.000
317.674	0.450	1.000
318.625	0.450	1.000
319.575	0.450	1.000
320.526	0.450	1.000
324.329	0.450	1.000
325.280	0.450	1.000
328.132	0.450	1.000
330.033	0.450	1.000
330.984	0.450	1.000
331.935	0.450	1.000
332.886	0.450	1.000
333.836	0.450	1.000
334.787	0.450	1.000
339.541	0.450	1.000
340.492	0.450	1.000
341.442	0.450	1.000
344.294	0.450	1.000
345.245	0.450	1.000
346.196	0.450	1.000
349.048	0.450	1.000
353.801	0.450	1.000
354.752	0.450	1.000
359.506	0.450	1.000
361.407	0.450	1.000
363.309	0.450	1.000
364.260	0.450	1.000
367.111	0.450	1.000
368.062	0.728	1.000
371.865	0.450	1.000
372.816	0.450	1.000
376.619	0.713	1.000
377.570	0.450	1.000
379.471	0.450	1.000
382.324	0.450	1.000
383.274	0.450	1.000
384.225	0.450	1.000
387.077	0.450	1.000
389.929	0.450	1.000
390.880	0.450	1.000
391.831	0.450	1.000
392.781	0.450	1.000
397.535	0.450	1.000
399.436	0.450	1.000
401.338	0.450	1.000
404.190	0.450	1.000
407.992	0.450	1.000
409.894	0.450	1.000
410.845	0.544	1.000
418.450	0.450	1.000
420.352	0.490	1.000
425.105	0.583	1.000
427.007	0.553	1.000
428.908	0.571	1.000
429.859	0.516	1.000
430.810	0.525	1.000
431.761	0.790	1.000
436.514	0.450	1.000
439.367	0.450	1.000
