47.596	0.450	1.000
51.399	0.450	1.000
52.350	0.450	1.000
54.252	0.914	1.000
61.858	0.450	1.000
86.578	0.915	1.000
89.431	0.450	1.000
135.068	0.450	1.000
165.528	0.475	1.000
190.248	0.450	1.000
200.706	0.450	1.000
208.313	0.450	1.000
220.673	0.450	1.000
230.181	0.450	1.000
234.935	0.450	1.000
242.541	0.450	1.000
267.260	0.450	1.000
291.981	0.450	1.000
313.885	0.450	1.000
343.359	0.450	1.000
345.261	0.450	1.000
349.064	0.897	1.000
363.325	0.450	1.000
365.227	0.906	1.000
369.031	0.450	1.000
393.752	0.450	1.000
406.112	0.450	1.000
415.620	0.869	1.000
420.373	0.450	1.000
426.078	0.450	1.000
429.881	0.893	1.000
435.586	0.899	1.000
