20.002	0.616	1.000
20.953	0.450	1.000
22.854	0.450	1.000
25.706	0.910	1.000
26.657	0.450	1.000
27.608	0.450	1.000
30.460	0.652	1.000
31.410	0.450	1.000
33.312	0.551	1.000
36.165	0.450	1.000
37.115	0.450	1.000
39.968	0.450	1.000
40.919	0.450	1.000
43.771	0.450	1.000
44.722	0.450	1.000
45.673	0.450	1.000
46.624	0.450	1.000
47.574	0.450	1.000
48.525	0.450	1.000
50.427	0.450	1.000
52.328	0.450	1.000
53.279	0.450	1.000
54.230	0.450	1.000
55.181	0.450	1.000
57.083	0.450	1.000
58.033	0.450	1.000
59.935	0.450	1.000
61.836	0.450	1.000
63.738	0.450	1.000
64.689	0.450	1.000
66.591	0.450	1.000
69.443	0.450	1.000
70.394	0.450	1.000
72.296	0.450	1.000
73.246	0.450	1.000
74.197	0.450	1.000
76.099	0.450	1.000
80.853	0.450	1.000
83.705	0.531	1.000
85.607	0.450	1.000
86.558	0.450	1.000
88.459	0.544	1.000
89.410	0.450	1.000
92.263	0.452	1.000
96.066	0.450	1.000
97.017	0.450	1.000
97.967	0.450	1.000
98.918	0.450	1.000
102.721	0.450	1.000
103.672	0.480	1.000
104.623	0.450	1.000
105.574	0.450	1.000
109.377	0.450	1.000
111.279	0.450	1.000
115.082	0.459	1.000
118.885	0.479	1.000
122.689	0.483	1.000
123.640	0.450	1.000
126.492	0.450	1.000
127.443	0.450	1.000
129.344	0.450	1.000
130.295	0.450	1.000
131.246	0.450	1.000
132.197	0.450	1.000
134.098	0.450	1.000
135.049	0.450	1.000
136.000	0.450	1.000
136.951	0.450	1.000
137.901	0.450	1.000
140.754	0.654	1.000
144.557	0.450	1.000
166.460	0.478	1.000
174.065	0.520	1.000
175.016	0.450	1.000
177.868	0.492	1.000
178.819	0.450	1.000
179.770	0.450	1.000
180.721	0.450	1.000
181.672	0.450	1.000
182.622	0.450	1.000
183.573	0.450	1.000
185.475	0.450	1.000
187.376	0.450	1.000
188.327	0.450	1.000
190.229	0.450	1.000
193.081	0.450	1.000
197.835	0.450	1.000
199.737	0.450	1.000
200.688	0.450	1.000
204.491	0.450	1.000
205.442	0.450	1.000
208.294	0.450	1.000
209.245	0.450	1.000
210.196	0.450	1.000
213.049	0.450	1.000
214.000	0.450	1.000
215.901	0.450	1.000
216.852	0.450	1.000
218.754	0.573	1.000
219.705	0.450	1.000
220.656	0.450	1.000
221.606	0.450	1.000
223.508	0.450	1.000
224.459	0.451	1.000
225.409	0.450	1.000
227.311	0.450	1.000
231.114	0.450	1.000
233.016	0.450	1.000
233.966	0.461	1.000
235.868	0.450	1.000
236.819	0.450	1.000
237.769	0.450	1.000
239.671	0.450	1.000
241.572	0.450	1.000
245.375	0.826	1.000
246.326	0.451	1.000
249.178	0.450	1.000
252.031	0.569	1.000
255.834	0.461	1.000
257.735	0.847	1.000
258.686	0.450	1.000
260.588	0.450	1.000
261.539	0.450	1.000
262.489	0.450	1.000
271.047	0.460	1.000
271.998	0.450	1.000
273.899	0.599	1.000
274.850	0.450	1.000
275.801	0.450	1.000
276.752	0.450	1.000
278.653	0.450	1.000
279.604	0.450	1.000
280.555	0.450	1.000
281.506	0.450	1.000
282.457	0.450	1.000
284.358	0.490	1.000
286.260	0.476	1.000
287.211	0.469	1.000
290.064	0.560	1.000
312.917	0.517	1.000
313.868	0.450	1.000
318.621	0.450	1.000
319.572	0.450	1.000
320.523	0.450	1.000
323.376	0.450	1.000
324.326	0.450	1.000
326.228	0.450	1.000
328.129	0.450	1.000
329.080	0.559	1.000
331.932	0.538	1.000
332.883	0.483	1.000
334.785	0.501	1.000
338.588	0.450	1.000
340.490	0.450	1.000
342.392	0.588	1.000
344.293	0.450	1.000
345.244	0.450	1.000
348.096	0.450	1.000
349.047	0.450	1.000
349.998	0.450	1.000
351.899	0.450	1.000
352.850	0.450	1.000
353.801	0.450	1.000
355.703	0.450	1.000
362.358	0.450	1.000
364.260	0.450	1.000
365.210	0.644	1.000
368.063	0.479	1.000
369.014	0.450	1.000
370.915	0.450	1.000
373.768	0.450	1.000
374.719	0.450	1.000
377.572	0.450	1.000
379.473	0.450	1.000
383.276	0.639	1.000
388.981	0.450	1.000
389.932	0.450	1.000
393.735	0.450	1.000
394.686	0.450	1.000
395.637	0.450	1.000
397.539	0.565	1.000
403.243	0.450	1.000
406.095	0.450	1.000
407.997	0.450	1.000
409.898	0.450	1.000
410.849	0.450	1.000
414.653	0.450	1.000
415.603	0.450	1.000
419.407	0.450	1.000
421.308	0.450	1.000
425.112	0.490	1.000
426.063	0.450	1.000
427.013	0.450	1.000
428.915	0.450	1.000
433.669	0.571	1.000
435.570	0.589	1.000
436.521	0.566	1.000
438.423	0.568	1.000
439.374	0.450	1.000
