47.598	0.450	1.000
52.351	0.450	1.000
55.203	0.506	1.000
60.908	0.450	1.000
69.465	0.450	1.000
86.578	0.450	1.000
89.430	0.878	1.000
103.692	0.450	1.000
107.495	0.450	1.000
112.249	0.450	1.000
122.707	0.450	1.000
141.723	0.450	1.000
142.673	0.450	1.000
165.528	0.475	1.000
167.429	0.557	1.000
184.541	0.609	1.000
188.344	0.450	1.000
193.098	0.450	1.000
194.999	0.453	1.000
227.326	0.503	1.000
239.685	0.669	1.000
251.094	0.450	1.000
261.552	0.556	1.000
263.453	0.450	1.000
275.814	0.450	1.000
276.764	0.588	1.000
283.420	0.460	1.000
338.595	0.519	1.000
346.201	0.450	1.000
350.954	0.509	1.000
351.905	0.534	1.000
370.919	0.450	1.000
427.966	0.696	1.000
